genres,acousticness_mean,danceability_mean,energy_mean,instrumentalness_mean,liveness_mean,loudness_mean,speechiness_mean,tempo_mean,valence_mean
grime,0.136450195054945,0.7260694597069596,0.7664949633699634,0.0302664055915751,0.1863200091575091,-5.605150686813187,0.1293259386446886,122.44436140109887,0.5656873626373626
grindcore,6.669166666666666e-06,0.2334166666666666,0.9300833333333334,0.7361216666666667,0.1856916666666667,-12.581333333333331,0.0808666666666666,109.73691666666669,0.2244583333333333
griot,0.4063333333333334,0.4544444444444444,0.547888888888889,0.2404141111111111,0.1103,-11.424333333333331,0.0466111111111111,146.126,0.5012222222222221
groove metal,0.014684678998727,0.4271775293759405,0.9019253622288164,0.0984164167035474,0.2306589307422875,-5.754641132542164,0.1039423429960803,124.2420869326945,0.3722589130671087
groove room,0.210637037037037,0.8177037037037037,0.7162962962962963,0.3261864274074074,0.229474074074074,-5.599185185185187,0.0808074074074074,118.16044444444444,0.7525555555555555
grunge,0.1186594729972572,0.4344412367722961,0.7437118657808554,0.2028088050701698,0.2017669971472124,-8.605394407683885,0.0533916311451552,123.53264958558104,0.4691151790128421
grunge pop,0.000894975,0.5495,0.8696666666666668,0.0023383333333333,0.2864166666666667,-5.056,0.0613666666666666,126.94233333333334,0.4204999999999999
grupera,0.3237906653259192,0.6317679648823915,0.5835425930561225,0.0131898530440862,0.1612092275227671,-8.775511392285372,0.0572870690299101,120.59650057095556,0.7337957071443553
gruperas inmortales,0.3150252119389485,0.6703771443925233,0.6179360254197958,0.0067522804525251,0.1777787088649776,-8.284320602067456,0.0619869598135658,117.7833863085978,0.7637847627138532
guadalajara indie,0.0656399999999999,0.7998,0.6978000000000001,0.0128923,0.0768399999999999,-10.9404,0.05636,108.6126,0.8059999999999999
guaracha,0.00903,0.745,0.972,0.465,0.297,-3.506,0.0774,128.031,0.556
guidance,0.3919921875000002,0.6812812499999997,0.3334609375,1.2765234375e-05,0.2713156249999999,-15.542999999999996,0.9462187499999994,106.4564765625,0.5232140625
guinean pop,0.536,0.4745,0.545,0.434423,0.13,-6.503499999999999,0.03685,112.15350000000004,0.63
guitarra argentina,0.9638769063180828,0.5531328976034859,0.210437908496732,0.6226380827886712,0.1368127450980392,-19.718016339869283,0.0528115468409586,109.59546078431369,0.542875816993464
guitarra clasica,0.9785164779874216,0.4186049056603773,0.0539368229317852,0.9059449947169812,0.1077704760522496,-28.368815665215287,0.0467255162070633,107.03584273826802,0.2996859700048379
guitarra portuguesa,0.8759999999999999,0.5379999999999999,0.28364,2.24e-07,0.2308599999999999,-10.9844,0.0451,118.0164,0.6073999999999999
gujarati garba,0.961,0.31,0.647,0.000832,0.883,-7.477,0.093,92.903,0.7879999999999999
gujarati pop,0.736,0.619,0.428,1.27e-05,0.136,-7.867000000000001,0.0281,90.056,0.542
guzheng,0.98,0.209,0.177,0.957,0.0869,-16.63,0.04,141.98,0.105
gymcore,0.0029230352910052,0.4804673721340387,0.9011455026455026,0.0082242328659611,0.1924667548500882,-4.483676366843033,0.0778795414462081,127.03235802469136,0.4753774250440917
gypsy jazz,0.8302632771672772,0.6893855124135124,0.301714168986569,0.6991348077997559,0.1240141553113553,-14.879018331298331,0.0851111547415547,124.89865854456656,0.7340503671143672
gypsy punk,0.4046666666666666,0.5535416666666666,0.5718333333333334,0.01376763375,0.220125,-7.869625,0.0409083333333333,110.674875,0.6635791666666666
haitian traditional,0.8516226190476189,0.5337130952380952,0.2336759523809524,0.4315891478690475,0.2680916666666665,-21.624796428571432,0.1323055952380953,113.77234761904764,0.6125644047619049
halifax indie,0.11,0.474,0.902,0.0506,0.102,-8.595,0.0736,194.341,0.95
halloween,0.6424057179987003,0.5824266406757634,0.5945050357374919,0.0451729779168291,0.3693799707602339,-12.565361695906432,0.3011350519818063,127.8132329759584,0.5434557504873294
hamburg electronic,0.0093866666666666,0.7203333333333332,0.8109999999999999,0.0267286666666666,0.1178,-7.561,0.0444333333333333,122.919,0.754
hammered dulcimer,0.915,0.34575,0.143425,0.61825,0.273,-22.1935,0.0363,136.22974999999997,0.3945
hammond organ,0.3566007042648709,0.6247264309764309,0.608559175084175,0.5537278668911336,0.163683327721661,-11.177158922558922,0.0593623316498316,111.62527831088669,0.7206339225589224
hands up,0.0968383333333333,0.6745833333333334,0.8302499999999999,0.2670866666666666,0.1152583333333333,-7.075500000000001,0.1277833333333333,145.49275,0.5198333333333333
hangpan,0.7809999999999999,0.642,0.1315666666666666,0.8993333333333333,0.1037333333333333,-20.56033333333333,0.0351666666666666,111.67866666666664,0.1961666666666666
happy hardcore,0.1437833333333333,0.5525555555555555,0.9217222222222224,0.0718923296296296,0.2883444444444445,-4.9155,0.2087148148148148,149.2655,0.4303777777777777
hard alternative,0.0023438071594202,0.4226405797101449,0.8932536231884056,0.0118295129130434,0.1657733333333333,-4.798363768115942,0.0845902898550724,137.46092608695653,0.4265666666666666
hard bop,0.7465607264184735,0.5140475078965351,0.3297139500626858,0.3602292740538979,0.1873678154842019,-14.527757740928536,0.054811184151074,112.73214524100968,0.5100385084450713
hard minimal techno,0.0106089692307692,0.8293846153846154,0.7458461538461538,0.7286769230769233,0.0804384615384615,-8.369615384615383,0.0774538461538461,128.62453846153844,0.3010384615384615
hard rock,0.1122999372446039,0.4646465086499363,0.7446274307686203,0.0972041254309879,0.239137945302948,-8.840136995690816,0.0669949864977045,125.97239709607216,0.4875210974047463
hard rock brasileiro,0.5784999999999999,0.5842499999999999,0.6685000000000001,0.2396625,0.21345,-9.832000000000004,0.037525,128.66725000000002,0.78775
hardcore,0.0083508719090909,0.3857018686868687,0.8957074494949495,0.0679724740113636,0.2657511363636364,-7.057162979797982,0.110606851010101,120.76747204545455,0.4163380505050505
hardcore hip hop,0.1273392788606677,0.7441812218534981,0.6967769478292078,0.0163467339754237,0.2206738796981344,-7.8309196892566115,0.2728907089814729,107.03736962043234,0.6376918384078938
hardcore punk,0.0518536235157145,0.3898479521604765,0.8700315991772399,0.1462266358138979,0.2459028948451471,-8.103424991989089,0.0946352627636785,126.14099848654504,0.4710008750735856
hardcore techno,0.1020776226708074,0.5729191352126136,0.8486084567606306,0.2122633094234751,0.2033448837394489,-8.174840460264374,0.1519542482879439,138.55495899028506,0.4701895046982002
hardstyle,0.0508422222222222,0.5073055555555556,0.9350555555555556,0.0176037777777777,0.3014583333333333,-2.8628333333333336,0.1742444444444444,143.99458333333334,0.2448333333333333
harlem hip hop,0.0978444171205391,0.7528849189652485,0.6949414864812217,0.0451749765048244,0.2447185019609371,-8.448499769167835,0.2167511166952365,111.57767492402992,0.6438958271648226
harlem renaissance,0.8325901298667397,0.572952980978716,0.3004966079833618,0.2044392636895693,0.1637965312245155,-14.640024886864392,0.0886127380029691,105.08668200265473,0.5704879912706735
harmonica blues,0.6493024670606347,0.5655331576459557,0.3967000706285579,0.2532513288701218,0.2157799098432023,-13.131285851789912,0.0647237331612373,120.07139652219148,0.7130108309287128
harmonica jazz,0.8167142857142855,0.6117142857142858,0.2337142857142857,0.5605914285714285,0.1788571428571428,-16.796,0.0877,107.89857142857142,0.4904285714285714
harp,0.7958222222222223,0.3971111111111111,0.2320174603174603,0.6575309495238095,0.1676206349206349,-20.315396825396824,0.0546888888888888,104.83296825396826,0.2877412698412698
harpsichord,0.8547980392156862,0.3276824509803921,0.1936567647058823,0.5069595765686274,0.1527514705882353,-21.307398431372548,0.0395675588235294,107.18311352941176,0.5207356666666667
haryanvi pop,0.994,0.562,0.2,0.64,0.15,-11.224,0.075,98.561,0.216
hauntology,0.5529999999999999,0.2655,0.17855,0.912,0.08535,-20.616,0.03565,95.905,0.05595
hawaiian,0.5865322385991436,0.5243928823381205,0.3685438397581253,0.1179973951216931,0.1955825409423028,-12.549590715545492,0.0382663655832703,122.17041843033503,0.5130114260519022
hawaiian hip hop,0.349702962962963,0.622398148148148,0.6823611111111112,0.0151324687962962,0.1005185185185185,-6.989175925925924,0.2861490740740741,94.55223148148148,0.5707648148148149
hawaiian indie,0.0078099999999999,0.684,0.934,1.5e-05,0.0557,-7.244,0.0575,126.023,0.7909999999999999
healing,0.7821231766233767,0.2545804480519481,0.180772216969697,0.7596763939567099,0.104583554112554,-20.92815867965368,0.0455411268398268,99.1608977229437,0.1127803086580086
heartland rock,0.2098037991703936,0.542314835763336,0.6458012343221295,0.0281354938138829,0.2380571059563964,-9.369794047442584,0.0549483704236953,126.14763091388409,0.607942666814245
hi-nrg,0.0825125677707567,0.6959107113841995,0.6950765332106928,0.1258746674830303,0.1979571145123784,-10.213385694246009,0.0503629419082137,128.89955625677564,0.7782598325254785
highlife,0.2716876296296296,0.6337962962962964,0.6202148148148148,0.073669484,0.1677629629629629,-10.648022222222222,0.1056903703703703,113.20980370370371,0.7332592592592593
hindi hip hop,0.004514,0.6837500000000001,0.6975,0.49575,0.07925,-12.566,0.0457999999999999,129.267,0.6407499999999999
hindi indie,0.1178166666666666,0.6891666666666667,0.6338333333333334,0.000763,0.1319,-7.531666666666667,0.04245,110.21333333333334,0.7958333333333334
hindustani classical,0.9200227294041556,0.4537688794567064,0.2836453399628103,0.3905391202164605,0.2147893357587517,-15.609257235831516,0.0805164241248282,106.85378093378608,0.4597458355566335
hindustani instrumental,0.9326214285714286,0.4729857142857142,0.2437126785714285,0.5347571428571429,0.2505164285714286,-19.19976964285714,0.0693042857142857,109.03697321428572,0.4572803571428572
hindustani vocal,0.936045227920228,0.4736079548229549,0.2824188013838014,0.4160394915669514,0.1833709849409849,-13.628410032560032,0.1124216402116402,94.67359688644687,0.5262434737484738
hip hop,0.160807047273396,0.7211489482886427,0.6713069303683112,0.0266888534459739,0.2174128168220476,-7.574801263734236,0.2201810458260126,111.98195637445592,0.5845543120090169
hip house,0.0570292489546479,0.7409173868091632,0.7695175011586192,0.1351295380508471,0.1805098926521953,-9.75168289010526,0.0812740159491475,121.3735918922936,0.6903607552281894
hip pop,0.1713914244346224,0.7017333922829109,0.6556432205956008,0.0099597223739172,0.1861367886891746,-6.947848610435138,0.1592239624747514,114.12721669154772,0.5939002852518425
histoire pour enfants,0.913,0.473,0.0492,0.000276,0.322,-21.929,0.0725,120.51,0.122
historic classical performance,0.9740812477441636,0.371994268278929,0.1361310685019433,0.4714170738082341,0.1579607536423133,-17.817984684639505,0.0496350768090013,100.68950575245545,0.3322826279317754
historic orchestral performance,0.9373150473349472,0.2873156407020807,0.189792094363819,0.4989032650669946,0.2128254669595028,-18.428947084866227,0.05782661476402,100.39909138769488,0.1925843172390685
historic piano performance,0.9887355663779798,0.357645941445349,0.1191578948177875,0.8586511719389184,0.18609923864797,-21.75597522191944,0.0429763661904485,91.65710739903628,0.2272486741880281
historic string quartet,0.9466005527210885,0.3480412414965987,0.1370893282312925,0.4694176241496598,0.1641171343537414,-18.654458120748306,0.0444014243197278,124.55708822278912,0.3246800595238096
historical keyboard,0.8234,0.31024,0.169292,0.4386648599999999,0.1390279999999999,-26.72332,0.034802,97.44996,0.5320600000000001
historically informed performance,0.8551803222408809,0.4023449692125594,0.219731960681151,0.3089427044751798,0.1385035468073218,-18.86625672176245,0.0442059089980573,108.90384204853954,0.3460315813694888
hoerspiel,0.4832655689775909,0.6617806372549021,0.1926549457282913,5.204170605742299e-06,0.2234565651260505,-21.24599719887956,0.8773538165266109,102.47903111869748,0.4564673231792716
hokkien pop,0.57535,0.46815,0.5132,1.736e-06,0.5046499999999999,-11.00925,0.047065,90.21445,0.3372500000000001
hollywood,0.5128826230382166,0.5174584166594817,0.4625025382965517,0.0301309755793411,0.1911597622901567,-10.24395191414824,0.1056148035923972,119.42397478131396,0.4507610941746693
hong kong hip hop,0.0397,0.6859999999999999,0.867,4.18e-05,0.396,-4.396,0.0449,126.068,0.691
hong kong indie,0.552,0.725,0.526,0.00013,0.115,-12.166,0.0309,112.811,0.479
hong kong rock,0.552,0.725,0.526,0.00013,0.115,-12.166,0.0309,112.811,0.479
honky tonk,0.6994614939830127,0.6218234886789195,0.4215288954456655,0.0024495425886876,0.179292816781877,-10.633699586621512,0.0401234365646247,117.75500728758097,0.7376743816612067
honky-tonk piano,0.8734848484848484,0.6129242424242424,0.2231818181818181,0.4677470151515151,0.1665712121212121,-14.787560606060609,0.0380939393939394,121.79672727272724,0.6113636363636363
hopebeat,0.1128977146281331,0.5836045473222845,0.7478125576405059,0.0085388685834588,0.1564927676573985,-6.497135456330184,0.0536802908277405,120.67219012692324,0.5418345203853353
horror punk,0.1196552297945266,0.4119615396140477,0.8790877620195867,0.1181828058897032,0.2095503587015532,-6.511978611869055,0.0746583184388462,138.77777709386524,0.4782517583426755
horror synth,0.2539013174603175,0.4220039682539683,0.3978230158730159,0.6942276468253968,0.1610619047619047,-13.836357142857144,0.0342253968253968,106.97449603174604,0.0956531746031746
horrorcore,0.1902983333333333,0.7314194139194141,0.7360787545787547,5.740934065934067e-07,0.3793166666666668,-7.088070512820513,0.1969395604395604,119.32593131868131,0.5203894688644688
house,0.0964555793195327,0.6787885012375239,0.746817075668035,0.1903483107286439,0.1966821406600333,-6.39820663027591,0.0745507612207854,123.24010455211835,0.4801666698626974
houston rap,0.1072666671040729,0.7878991237147769,0.625449097773562,0.0046671516902456,0.2109895586276198,-6.8323717929081615,0.2419090425339324,125.44714920826574,0.5773116789328444
huapango,0.44085,0.719375,0.6920000000000001,0.1286252387499999,0.1757125,-5.74075,0.0434125,111.261875,0.893625
huayno,0.6809999999999999,0.589,0.7795000000000001,5.570000000000001e-05,0.135,-5.186,0.0375,125.593,0.733
hula,0.5938888888888889,0.4814444444444443,0.3548333333333334,0.0713583333333333,0.1774555555555555,-14.71722222222222,0.0353388888888889,98.6002777777778,0.4255555555555555
hungarian choir,0.959125,0.17085,0.1273,0.6677500000000001,0.2415625,-21.399375,0.05455,84.982875,0.1616125
hungarian classical performance,0.9130873426138127,0.2682092323798205,0.1248850642984466,0.6187592517300103,0.1683434545030133,-22.85314755397109,0.0480010391025097,96.19102520654728,0.1959503236142942
hungarian classical piano,0.9860813492063492,0.3655138888888889,0.0663010218253968,0.7641348511904762,0.1071177579365079,-26.3807242063492,0.0476742559523809,97.4496155753968,0.1623231150793651
hungarian contemporary classical,0.996,0.457,0.0252,0.875,0.0975,-35.116,0.0621,74.137,0.168
hungarian edm,0.00251,0.857,0.639,0.743,0.0782,-6.9979999999999976,0.0741,127.993,0.0973
hungarian pop,0.951,0.59,0.412,0.8540000000000001,0.0977,-9.505,0.0326,125.134,0.746
hungarian rock,0.951,0.59,0.412,0.8540000000000001,0.0977,-9.505,0.0326,125.134,0.746
hungarian techno,0.00251,0.857,0.639,0.743,0.0782,-6.9979999999999976,0.0741,127.993,0.0973
hurdy-gurdy,0.2800386,0.505,0.5826,0.35684286,0.18635,-9.42745,0.0498,106.5859,0.3199
hyperpop,0.2456378553571429,0.6364026785714285,0.6149249999999999,0.0302269510178571,0.2468144642857143,-7.191241964285713,0.1203625892857143,121.05406517857143,0.5538125
hyphy,0.1035906823226179,0.7952732316273161,0.6348562077572217,0.0157262945011276,0.1816121219287132,-7.104664311078111,0.2242874838329588,103.74339198720337,0.5841545288842767
icelandic classical,0.942875,0.3646250000000001,0.1045375,0.944,0.1335,-23.350875,0.0400625,107.649125,0.114625
icelandic electronic,0.023,0.804,0.406,0.8370000000000001,0.106,-11.154000000000002,0.0472,120.012,0.124
icelandic experimental,0.608143059493671,0.4419208860759495,0.2940962025316456,0.5059163470886077,0.1631278481012658,-17.65662658227848,0.0507689873417721,111.56870569620251,0.2012253164556961
icelandic folk,0.690125,0.569875,0.301625,0.004939965,0.260875,-10.97725,0.02955,113.97025,0.203325
icelandic indie,0.7338762105263158,0.5146157894736842,0.3142052631578948,0.0055279343157894,0.1204321052631578,-11.336605263157894,0.044008947368421,102.88556315789472,0.2613752631578947
icelandic jazz,0.393,0.767,0.723,0.8,0.0968,-10.897,0.0386,117.628,0.89
icelandic pop,0.4533523650726676,0.4930368635724332,0.3963250820440695,0.2231950118530238,0.2619075773558369,-11.771830907172994,0.0393716268166901,116.28173922878574,0.2176076629160806
icelandic rock,0.4849988596491228,0.3450394736842105,0.4658048245614036,0.3362999057894736,0.1376677631578947,-9.018263157894737,0.0651182017543859,118.77686622807016,0.2275048245614035
idaho indie,0.4047894925000001,0.409725,0.5905999999999999,0.5584566999999999,0.1682475,-7.118824999999998,0.03941,104.89690000000002,0.324525
idol,0.360698,0.4833,0.5912571428571429,0.1304307545714285,0.1808016666666666,-7.137228571428572,0.0401954761904761,127.79622857142856,0.4725214285714286
idol rock,0.0042783175,0.398375,0.946375,0.11290651,0.280625,-3.1381250000000005,0.11675,154.06237499999995,0.512375
ilahiler,0.6233571428571428,0.5042142857142857,0.4852142857142857,0.1154437014285714,0.1959071428571428,-8.267428571428573,0.0409,125.68478571428572,0.4522142857142857
ilocano pop,0.8110625,0.6865625,0.26665625,0.4246864575000001,0.1437125,-13.382875,0.03729375,114.8638125,0.7663125
impressionism,0.9427295049401402,0.3203816361645503,0.1410593551132701,0.6989840245195755,0.1647296175785973,-21.68316466028849,0.0578882623228961,97.81873391588812,0.1661934749770908
indian classical,0.9221675908334904,0.490979501245642,0.3218622153532577,0.3890447764466948,0.2172258953491404,-13.670210928641165,0.102653015415402,106.58915728461083,0.5620936719475873
indian edm,0.0674429999999999,0.6806666666666668,0.6026666666666667,0.0128466666666666,0.1152333333333333,-8.626333333333333,0.0417333333333333,111.906,0.6073333333333334
indian folk,0.487,0.6305000000000001,0.6799999999999999,0.00070875,0.1985,-8.075,0.0989,119.09799999999998,0.687
indian fusion,0.6915416666666667,0.2825,0.09567,0.7031283333333334,0.1088583333333333,-21.92091666666667,0.0459166666666666,109.91275,0.1331833333333333
indian indie,0.2879844444444444,0.6495777777777777,0.6565555555555557,0.0286844133333333,0.12828,-7.623644444444445,0.0385466666666666,99.80228888888892,0.5300888888888889
indian instrumental,0.61636875,0.5075,0.453125,0.3981365168750001,0.22904375,-11.621875000000005,0.04860625,108.21925000000005,0.6039375000000001
indian jazz,0.3710000000000001,0.4900000000000001,0.3170333333333333,0.2855,0.1381666666666666,-18.06733333333333,0.0565,100.79766666666669,0.3906666666666666
indiana hip hop,0.2113125,0.6617500000000001,0.68025,6.784791666666666e-05,0.1924916666666666,-7.249708333333333,0.228,125.58879166666668,0.6362916666666667
indie anthem-folk,0.6250523875482624,0.5353604247104246,0.4127642841055342,0.0285117003907657,0.1474907826576576,-10.125949380630631,0.0482941184041184,113.19953208655086,0.32464125
indie cafe pop,0.5185530069165148,0.5641533895189521,0.4408886674580348,0.0057137673663765,0.1474582963083915,-8.67294466131286,0.0604784607974126,118.09516092064264,0.3582473423807374
indie deutschrap,0.664,0.903,0.253,0.7440000000000001,0.109,-9.52,0.13,85.01799999999999,0.693
indie dream pop,0.391695,0.5746666666666668,0.5616666666666666,0.5756744833333333,0.1140833333333333,-8.6065,0.0393833333333333,116.25783333333332,0.3671666666666667
indie electronica,0.3926,0.6579999999999999,0.423,0.926,0.2025,-14.425,0.0629,91.005,0.3535
indie electropop,0.1882684791666666,0.6286476190476188,0.6424572781385283,0.0346672176314935,0.1969334821428571,-6.557286607142858,0.0879043993506493,115.0668295725108,0.3746720238095237
indie folk,0.5238108934108109,0.5398317453132245,0.4621108719330755,0.0762487034025033,0.157197119688913,-10.274487440143982,0.045151870710702,117.41985942384736,0.4264608196739845
indie game soundtrack,0.1502628717948717,0.5877692307692307,0.6612307692307692,0.8059487179487178,0.2359538461538461,-10.576615384615383,0.0492307692307692,113.63828205128208,0.5864102564102565
indie garage rock,0.2915898266365039,0.5233640739889411,0.6387125381501488,0.2520811944710698,0.1998786656067629,-8.06854809153482,0.0494358841257071,125.02810118057955,0.5429467561199861
indie hip hop,0.38879,0.7043666666666668,0.5073,1.3285333333333331e-05,0.3035133333333333,-9.3058,0.2280266666666666,107.62426666666666,0.5263333333333333
indie jazz,0.485086014059115,0.6193122666194278,0.5027112445241602,0.2565145205633242,0.1606904195406752,-10.689750482722731,0.0774162237371892,110.30320065424064,0.4891215022161697
indie pop,0.3105720738989988,0.5584552908048658,0.5997767322756296,0.1037825933882228,0.1760042288836556,-8.104867595397216,0.0605910278171222,120.28926740548428,0.465099675533419
indie pop rap,0.1537438033196296,0.6661962035633087,0.7105839558181662,0.0001363279078387,0.2208561634161634,-5.437803116418905,0.1871953150504466,130.3776591114828,0.5092551690643798
indie poptimism,0.1729894513766387,0.6074989800629839,0.6903199086133425,0.0301129434434552,0.1727701828656943,-6.1672671025986086,0.0713925080583558,122.25379602762364,0.4571389298968002
indie psych-pop,0.5694444444444443,0.5848888888888889,0.3923888888888889,0.3008622777777778,0.1274388888888888,-10.878333333333332,0.0517666666666666,96.795,0.3410333333333333
indie punk,0.149322098666585,0.4604506901903128,0.7208025198072369,0.1703231222155517,0.1957619080290778,-7.508236657681942,0.0695730519480519,126.09136244792944,0.5297037940047374
indie quebecois,0.267,0.4589999999999999,0.6231666666666666,0.0037167333333333,0.1188166666666666,-12.574333333333335,0.0396,109.50683333333336,0.4625
indie r&b,0.3335113952380952,0.665660138888889,0.5540788492063494,0.0157037642896825,0.200883353174603,-8.294945376984126,0.1213750615079365,115.14811251984128,0.5000477083333333
indie rock,0.2436046038030565,0.5234866535345869,0.6490910988981262,0.1531099439697404,0.1870667131658761,-7.882596786699978,0.0545933379118525,122.2970058203872,0.4721417727284536
indie rockism,0.0427591,0.5971,0.8102,1.2500000000000002e-07,0.14298,-4.1432,0.04034,117.9274,0.6117000000000001
indie shoegaze,0.000256,0.187,0.945,0.241,0.104,-6.3320000000000025,0.0398,104.974,0.461
indie singer-songwriter,0.3787,0.5565,0.5415,0.08062723,0.11475,-8.70075,0.0407,115.104,0.5435
indie soul,0.3854575534991287,0.6584041363501785,0.5233215546697614,0.0859554538865179,0.1946000892247146,-8.516216387280876,0.1178041488478204,112.9681591080598,0.4578299254009622
indie surf,0.2008368964418377,0.5145583088954057,0.7693174975562075,0.2103647397947214,0.1824764809384164,-6.4027766373411525,0.0518164467253177,128.09328587487778,0.5529340078201369
indie triste,0.946,0.83,0.159,2.02e-05,0.362,-14.461,0.0383,104.95,0.189
indiecoustica,0.4047856916551044,0.5527215117383152,0.5114165150506889,0.0147465436918856,0.1570963629188715,-8.861040114368619,0.0407755475310428,119.52276155990204,0.3882914147858744
indietronica,0.1697041443338365,0.6047268238482112,0.712148683989053,0.1370450770725882,0.2039083126167273,-6.828188808870428,0.0603561433427016,123.13238664759533,0.5118287422083435
indonesian hip hop,0.3127141818181818,0.6965454545454546,0.5579090909090908,0.0002601027272727,0.1908636363636363,-7.210272727272729,0.1047181818181818,98.185,0.3937272727272727
indonesian indie,0.0409,0.37,0.514,0.00115,0.283,-5.479,0.0302,126.978,0.17
indonesian pop,0.4008555555555556,0.4831111111111111,0.4015555555555555,0.0145289,0.1921888888888889,-10.371,0.0502999999999999,127.4926666666667,0.3448888888888889
indonesian r&b,0.3710666666666667,0.6862222222222223,0.4562222222222222,1.56e-06,0.1584,-8.588666666666667,0.1829666666666666,136.93966666666668,0.3874444444444445
indonesian worship,0.921,0.125,0.0668,0.000369,0.0934,-25.376,0.0622,73.808,0.0874
industrial,0.1223993083236583,0.5468755560345196,0.6940416390380861,0.3927262299633809,0.2415319359911079,-10.745241447159914,0.0644749373461643,125.34264385051095,0.4332402976937523
industrial hardcore,0.5379999999999999,0.733,0.919,0.396,0.0239,-6.331,0.232,97.482,0.469
industrial hip hop,0.1434666071428571,0.7131339285714285,0.7599642857142856,0.0649990773214285,0.2318535714285714,-4.579366071428573,0.1980526785714285,111.82926785714288,0.5198660714285714
industrial metal,0.0335402055397735,0.5341994484177313,0.8547951957100908,0.199625057873902,0.233336029781156,-6.219183538577597,0.0786583387013257,121.81794574378512,0.4350454774574852
industrial rock,0.0680102366432261,0.5347692039395522,0.7908713658765691,0.3002313388028654,0.2539649495397895,-8.308256358857989,0.0704753053712167,127.358184548061,0.4319274547099061
indy indie,0.4133583333333333,0.4697500000000001,0.476,0.0010159366666666,0.1613333333333333,-7.43475,0.0287583333333333,118.27133333333336,0.2620833333333333
instrumental acoustic guitar,0.6853125,0.6645,0.3585,0.69745,0.09921875,-13.226187499999998,0.0573,113.018125,0.513375
instrumental bluegrass,0.5415216482310371,0.4888606067037094,0.4121533394213785,0.2598192472630164,0.2177231131990533,-14.138136561069096,0.0632165180240434,121.35737464779372,0.6204645193445492
instrumental funk,0.3012511305279589,0.6279604969456998,0.5503338620444407,0.3866319432332673,0.12677303935799,-10.958947659395498,0.0612566219762597,104.14524191315628,0.6066167257352802
instrumental grime,0.2289816666666667,0.7591333333333334,0.7390333333333332,0.0054435399999999,0.1238866666666666,-5.278033333333333,0.1285166666666666,117.15983333333334,0.6758666666666666
instrumental math rock,0.00296,0.4320000000000001,0.664,0.758,0.117,-7.2810000000000015,0.0363,196.083,0.277
instrumental post-rock,0.1952372095238095,0.3797261904761905,0.5493309523809524,0.7070446666666668,0.1678904761904762,-10.871535714285711,0.0509880952380952,115.0176904761905,0.1747047619047619
instrumental progressive metal,0.048925,0.4135,0.7879999999999999,0.4875,0.09865,-11.04,0.03685,156.69,0.7340000000000001
instrumental rock,0.1195355529921025,0.4569188540217263,0.748985127038604,0.5540202438442365,0.2271460533581869,-9.075645604261776,0.0649030847301981,130.09906797893058,0.4872461136638285
instrumental soul,0.3883160607978721,0.5903394917021078,0.5004724230457244,0.5442858813015529,0.1358018245223181,-12.026619146255191,0.0451139207853595,115.7193722093882,0.591120393229281
instrumental stoner rock,0.08102,0.38675,0.72025,0.7657499999999999,0.134975,-9.45175,0.0514,133.13299999999998,0.4525
instrumental surf,0.3014835104166667,0.4495805555555555,0.7928277777777778,0.3074043091666667,0.2811846527777777,-9.516543055555555,0.0631328472222222,146.92750069444443,0.6923673611111112
intelligent dance music,0.3763048326514277,0.519698312503485,0.5106097302053855,0.652222154541749,0.1586046773507118,-14.157088569357535,0.0561208927419272,115.41393186801804,0.3553098182267148
irish ballad,0.9944,0.4444,0.1746,1.0600000000000004e-05,0.1074,-13.036,0.0603799999999999,115.05659999999996,0.2872
irish banjo,0.8373333333333335,0.4829999999999999,0.6013333333333334,0.2488933333333333,0.6933333333333334,-11.168333333333337,0.1675333333333333,128.97433333333336,0.7736666666666666
irish classical,0.8153,0.4326296296296296,0.2495355555555556,0.4130223444444445,0.2527333333333332,-18.860407407407404,0.1212592592592592,103.01007407407408,0.3500814814814814
irish country,0.5268314814814814,0.5049166666666667,0.4273648148148148,0.0278247987037036,0.1918509259259259,-9.224203703703704,0.0545703703703703,127.15839814814814,0.499824074074074
irish dance,0.327,0.296,0.551,0.593,0.0668,-12.824000000000002,0.0392,124.463,0.236
irish fiddle,0.8995000000000001,0.6553333333333334,0.5146666666666667,0.5440125,0.2308333333333333,-9.6805,0.0390333333333333,114.93766666666666,0.8363333333333335
irish folk,0.646016115326044,0.5457747817873826,0.4424895664609961,0.1514741912172414,0.226354050089831,-12.635246615950589,0.0823357188713789,114.99290558917234,0.6640733055797959
irish hip hop,0.5073033333333333,0.6989000000000001,0.5265333333333334,4.124e-05,0.1472933333333333,-7.181899999999999,0.13116,131.12813333333332,0.4786600000000001
irish indie,0.988,0.521,0.0889,0.182,0.0965,-19.457,0.0507,115.43,0.0479
irish metal,0.0388833333333333,0.3808333333333333,0.8393333333333333,0.5513333333333333,0.111,-9.273333333333335,0.0359666666666666,146.94466666666668,0.3913333333333333
irish pop,0.323187,0.562735,0.58716,0.0141440695,0.103569,-8.617595,0.0581855,129.430815,0.388836
irish pub song,0.7099761904761903,0.6294238095238095,0.4979205595238096,0.031621099595238,0.42035625,-12.055545238095238,0.0944220238095238,119.99955833333333,0.7566934523809524
irish rock,0.2471325652215321,0.4753380216846465,0.5951024011114744,0.0276480347428789,0.206193514955868,-9.842031388525664,0.0467226833932657,133.12838688678215,0.3970676825215213
